source_split,source_image,source_label,canonical_image,canonical_label,raw_box_count,mapped_box_count,dropped_box_count,image_sha256,transfer_action
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image645.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image645.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image645.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image645.txt,21,21,0,c9568e7829d53abd2b910bc2d813cce58a5a9284acca545295460f7eb07b1e33,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image646.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image646.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image646.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image646.txt,23,23,0,73fce1589ea6e2c8c76c29130f468c947454f40a7b7976b9a004f1d9186f59be,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image647.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image647.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image647.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image647.txt,6,6,0,f4a1ffdd6b4c62ffd642e21b5d2fc93dcc760db74a8d85f3a22933eaeeb15bd3,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image648.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image648.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image648.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image648.txt,6,2,4,013fdcecdc23b7efa891483a8c4509663cb88c1809ce475b1c571c7d7b2f5d90,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image649.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image649.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image649.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image649.txt,3,3,0,74266ffdae78a0bbe322f8d8236739b8a7b06a0515231a2260047429c2ab70f2,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image650.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image650.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image650.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image650.txt,12,6,6,3533517a099a802c014b8163f4a60f79092760e137e57b0979869e81a90ba715,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image651.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image651.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image651.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image651.txt,5,3,2,d18b6bc531b7003d715d88d797a8624da320c19217f4963b5a0fa7235f6d58de,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image652.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image652.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image652.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image652.txt,9,9,0,89ec5bbe7f9ac4c40986d04ad64191020a2444bef8b963778ce074eb70528ca6,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image653.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image653.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image653.jpeg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image653.txt,4,4,0,932b254d2c54da1eda6e6827807c42eff8f9bd3c06104445a27921827dbfdb51,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image655.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image655.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image655.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image655.txt,11,9,2,19ba9c72148003f5b852823457173e244afeac3f87d7bf8339939e1154afa6a8,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image657.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image657.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image657.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image657.txt,6,6,0,807e615f752b6132015ea61f497b8f8de6e576c91feb18b723184cc3a5f1134f,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image658.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image658.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image658.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image658.txt,3,3,0,0af9da3dc6773178f7790dd1cb5f23a9dfe9a2a40579fd552a794e1272ce91bc,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image659.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image659.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image659.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image659.txt,19,19,0,83460fb7cd4fa7de6350563c20a01ba39b0033485d08b3943e98d9125c0f78af,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image66.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image66.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image66.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image66.txt,3,3,0,c4b1338747ad2eb4f44052bcb3b1a1e328821deb7441f44ae7f4b725d7c64dcb,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image661.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image661.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image661.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image661.txt,16,12,4,53deec82149d126b468bae90494eeaa106a41adc3edfa327309eb7f9182c115c,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image662.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image662.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image662.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image662.txt,3,3,0,9b91abca7f44f5d768f7cf2abc72e4947eb4a0a600359e3fd80157f69735da19,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image663.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image663.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image663.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image663.txt,6,6,0,7d0b69c7030dd9d7fc9d57d42f5297655b0532c862db99fcd85146ecd8f33cb8,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image664.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image664.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image664.jpeg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image664.txt,2,2,0,1f439a3bf60d0ef1100bca6ad6aa23dbe73f4aa7f31ef70e9c20713c941ddada,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image665.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image665.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image665.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image665.txt,6,6,0,bb3db2b7afde7c08afcdd055a99d8e853721ebdc12a3b9dfbfa32a4ed3af4344,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image667.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image667.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image667.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image667.txt,5,3,2,a6256430bab9c62bb51ccc98f9a76dccc7976af6819d4b5032966e5fe9890e6f,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image668.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image668.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image668.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image668.txt,4,3,1,954d9735c9838e3ab0b0761b82dda50a8324096231c248120ce37619a8dcea3e,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image67.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image67.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image67.jpeg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image67.txt,3,2,1,32d3c1915ff921d7ee666bc5776f3237672217266e8604d0766b9b15b986e3de,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image671.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image671.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image671.jpeg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image671.txt,3,2,1,a3eead4ade9d6ae85234164302eb3ca3898eb0b6ca7f948dcc7cf1476657e3ee,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image672.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image672.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image672.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image672.txt,19,19,0,86411ff0197912896f3a60600efe60a95b585ffbcb20fcab3385760239b5397c,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image673.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image673.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image673.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image673.txt,6,3,3,6c21b127265efe386aa83afb71e84e65f7af7d9a1ac932597bafdb9d38b75d75,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image675.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image675.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image675.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image675.txt,2,2,0,cf4b5493bcec1b0738912ebc5c9dc5afe05d8fd6063de9d7a20fe10679b1f8bd,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image676.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image676.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image676.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image676.txt,4,2,2,32a85d38d3d53066aa37d4c7880b5990a243eb7de0f03349e114fb4e9fc4a4bc,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image677.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image677.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image677.jpeg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image677.txt,4,2,2,ca8281a77641f981cf98585c7aefa51d1708f6636f3bb6aa93367e5e2ffbb0f6,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image678.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image678.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image678.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image678.txt,10,8,2,8eef8d7b576e3b477874ced04546ca58b0e1a637b0db64791e429f83b3636254,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image679.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image679.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image679.jpeg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image679.txt,5,2,3,752a0ed84ac23f49af21f5233a636d357e45cf9588694b0d5a6552361cab066d,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image68.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image68.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image68.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image68.txt,4,3,1,92f02597c6ae43a7356cd2e7fe9e40c6542f4fe57fab2dfd233e10a1d2a71608,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image681.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image681.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image681.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image681.txt,7,3,4,71e1fefc767bf9a1b2dbd7868ab31de3fe4332a88f9e3cebaaa4107fc6664a6b,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image682.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image682.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image682.jpeg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image682.txt,3,3,0,9dbc03749db15de51a2d893375966eec4523639246427e3eb9205317068faa65,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image683.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image683.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image683.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image683.txt,3,3,0,821b96ea21263be5f3b983f44ec489e0e59f747b93c62d7102e53d58456cd7c6,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image684.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image684.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image684.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image684.txt,7,3,4,1442645ace262074e87f17ed1b3c12f8672c2800170e048c74cc01051f541ebc,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image685.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image685.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image685.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image685.txt,7,3,4,0ff4968ad5b9c9dddeb61ad392ce7b55281ff09ac6bcfdf07e6611115d77a813,hardlink
